Text,Target
"Hey tweeps, incase you didn't know... Top Gear is back this Sunday for a 13 show run with gems such as Train vs Bike vs Car. Can't wait  x",4
@deliccate I might watch it at lunch time. ,4
@ellerysweet Awwh go take a nap my love!! If I could I would shave them for you ,4
"@lindseymshaw we will be united soon shindsssayy i promise  but until then, will you PLEASE start using twitter just a teeeny bit more",4
circus tour please come to singaporeeee! ,4
"@thayala if you can't find some stories you could make today the Fallout spoiler show, also I just finished it for my first time  yay me",4
@sthrnfairytale Any Tips for training Rach?? ,4
Treating my body ,4
@ang_w It's been forever since I have had &quot;cuisses de grenouilles&quot;! Love them ,4
@MriLoveMyLife yessssssss! The counter has a lot of space! ,4
"@Bookwink It was hard not to talk about HG, so I can only image!  I can't wait to read it myself this Sept. ",4
just ate a bunch of grapes! ,4
@woutervlive http://twitpic.com/7johv - I so love your dog  He/she is so cute,4
@tweetbomb Yes please  ,4
Day off...good stuff ,4
Various Games On PC Everbody Join  #jtv http://justin.tv/sloshyduckling,4
B: Going home. ,4
"@Pinkeee okay, i'm kinda late on a response so goodmorning! hahaha @d (lol) your welcome ",4
"Watching pride and prejudice again &lt;3 then library, eating, and rehearsal ",4
lol im listen 2 knock you down by keri hilson ,4
Portraits ordered. More http://www.twitpic.com/73gng HOPE cards ordered. CDs burned. Emails sent. I'm hopping on my bike. ,4
TVMA is now on Twitter!! ,4
@Laurake Glad you're digging it dude! ,4
"@Britt1125 ahhh duh! welcome finnaly, gettin the hang of it ",4
@tiffany_boze  love you!,4
"@physicshelpme Sorry, you're a day too late. I finished my last physics exam two hours ago, and I'm never touching it again. Ever! ",4
@alwaysfurst See you there ,4
I love that Ryan just admitted he chose the music he liked for pupil projects so he could rock out while they worked.  No Rush though!,4
Umpf. Still 2 weeks left till holidays. &lt;3 Going to fly to Vietnam.  Yay.,4
"Today: BE one who CREATES Happiness  ... Share your love, your smile, &amp; your kindness!!",4
@LitezCameraAct yupp haha  we need to meet um ,4
Off to work... but thanks to Wendy I'm done early today! Maybe an afternoon run in the sunshine ,4
"gara2 mau bikin bunga, laptop gw mati. pettth. udh minta istirahat doi, g usahlah brkebun mlm2. tomorrow, coraline! night night everybody ",4
Turns out the ppl in Aspen r totes in the know re veganism cuz they see so many vegan tourists. I won't have any trouble while I'm there ,4
@miss_magenta  Congratulations. ,4
23 days-Sugarland Concert. 48 days-Sugarland's Live CD. 66 days-Kenny Chesney Concert. 107 days-Taylor Swift Concert. ,4
http://bit.ly/r37oH  hilarious must watch ! ,4
"@goodbye_ohio Stark and 183rd, that is like almost to Idaho.   that area does have great Mexican fare, I agree.",4
@helenmilner THAT was neat wasnt it! i had a sneak preview - you deserve a whole chapter ,4
http://xlisaatown.myminicity.com/  &lt;3 Now I'm tha bomb ,4
"@shelovesshoes hehehe don't keep up with new books, just seee &amp; buy soo yes thank you darling.. still on for friday then? ",4
"currently going to 'the cave' then Stephs? Work, then C-bus.  Fun ahead!",4
"packing and getting ready to go to wichita falls! pretty pumped for some koozies, beer, and pool time ",4
Going to listen to LVaTT to calm myself.. ,4
"#computerarts Nice, people who don't know can just copy it ;)  Great contest! Pick me!",4
@damoeldiablo PM myself and Doozie your email address dude.  ,4
bye twitter . restin' time ! nite ,4
screw you NZ!!  especialy middle finger credit to daniel vitory!....lol Sri lanka thru to the semis...buahahhha... ,4
@NatiKuhnNews Happy bday! ,4
@edemayne yes! the 3rd. want a copy? ,4
Okay so the plan is to go to hot topic and buy all the harry potter stuff I can! ,4
"#digitalbritain on page 11 and bored already......mind you, nothing can hold my attention these days!!!! ",4
"@shwood loved the cameo, made me chuckle! along with your SXSW talk over the past couple of shows ",4
Headed 2 Islands of Adventure...it is SO hot!!! Can't wait 2 ride Spiderman  I love that ride!,4
WE GET TO KEEP OUR HOUSE! ,4
@LyssaBrooke  really?  i think i'm getting the hang,4
"@jerseyshorejen haha I know that's why I said I like Comcast so much, because of their Twitter crew ",4
goood morning. biking to hanna's for breakfast ,4
"Haugesund airport, waiting for the Oslo plane. Ndc09 next ",4
Why Would I Go Hard When This Sh*t Is So Easy??!! - Nicki Minaj ,4
enjoyinglake tahoe w/my redhead ,4
"To Whoever Invented Philly Cheese Steaks, I Thank You, And Right Now So Does My Tummy.   ",4
GUNA LISTEN 2 MUCH BETTER NEXT C WHAT JOE HAS 2 HIDE ,4
"is going tanning hopfully get a lil more darker...  love yas, c ya xoxo",4
@_Deeders_ I hope it all goes well for you at the Dr. today ,4
"@DailyStatsmobi it was an amazing race and the more I think about it the more I want to try it again, I'm sure I can do better ",4
@AmyLynne18 I love you.. can't wait for this weekend ,4
@evienyc What are truancy laws like in the US? I do hope those four biches get in trouble ,4
@denniswords good times indeed ,4
I had a good work out day today ,4
just got off work! i'm exhausted.... worked real hard today. JK LMAO. i only worked 3 hrs. ,4
@ErinSennett l0l isn't it the best! I swear I've seen every episode ,4
"@aplusk erm, sorry to burst your bubble but soccer has also ended. unless u wanna watch e world cup qualifying. haha ",4
@neildouglass i cant wait for born to run ,4
Good morning everyone. ,4
"@Murdoc569 Production meeting tonight. Trying to do the fundraiser to get money to do it. By the way, worked on the music dept vid yet? ",4
@SkinnyJeansNYC come run to Bklyn ,4
Dintist today! My teeth are excited lol ... HOME ALONE for a week!! and im startin it off with my Fantastic 5 tonight! Were havin a date ,4
@MeguMiya Thank you ,4
@ijustine hey ,4
@Chucky666 You have to make sure you come though  lol,4
Totally pumped for the 2009 CMT Music Awards... you better watch AND take notes.... there will be a quiz ,4
@linksforluv  you betcha!! ,4
so fun catching up... ,4
watching fhe film Jack love this film. ,4
http://twitpic.com/7josl - This is so addictive... http://tr.im/oFYO  Check it out!,4
A Walk To Remember- Super Junior. Probably the BEST fanmade video I've seen so far. ,4
@zia_lim  you just made my day  zia   miss you na,4
http://bln.kr/T1/ good song (Y) ,4
Seattle PRIDE will be June 28th at 11am.  Come out and support your community! March with the marriage equality contingent! ,4
"@bucketofsunshyn another majestic place. this one is in java, indonesia. google it, and look at the photo. ",4
@The_Real_Tevin ei how u doin today? ,4
"@KlownDogg haha, well we do sound amazing...  i actually love my accent. #blockHH",4
"Goodmorning tweethearts! Besides Covina High School's graduation tonight, give me plans for the day/night! Today's my last day @ school! ",4
"@bastos No, I just love this! ",4
@Jonasbrothers best lyrics on the album= i start to freak and scream so loud just like the females in the crowd ,4
Im in history watching remember the titans and painting my nails while listening to the new jonas brothers cd that came out this morning ,4
@TJ_Black Dude u r a great artist any way i hope you come to turkey i would realy like to watch your concert it would be awsome ,4
@FrancyneWalker You go Francyne! ,4
your lips my ass they should meet ,4
@caseyreinert I didn't realize you had a shop!  Really cute stuff.  ,4
@grnweddingshoes thank so much!! ,4
you know what guys... dont charge him for the crime i guess... hahaha love the jb cd ,4
As reported by @jedwhite there are definitely more PCs than Macs I noted that the majority of people with PC are using mouse  #semtech2009,4
"; Busy day  with jarred, then band practice. [rip dustin white.]",4
"@gone2dmb I just blocked a horny/hottie. so Gross, honest to God there are some serious pigs out there. No offense to ur cutie Stacy.  Lol",4
@cherub_rock123 ehh....it's a day. ,4
Haha yess making maria get a twitter ,4
woooo elliot minor in 8 days!!! and i got my EM hoodie today!!! i'm tired and sick so it was a good....&quot;cheer myself up  &quot; thing ,4
"@SanctumInc right-click, Repost. ",4
"@mrschicken why yes, yes I am ",4
@maximumswearing yes  But a great mind escape!,4
It has been storming all day . . . I love it  . Coming home tomorrow . Time to pack,4
"@logangator We'll figure something out.  I just have to be to MCO by 4am Thu.   So, either I bug you at 1am at your house, or see you Wed.",4
@asimkovsky thanks for the info ,4
@gschan @malditamd @daydreamerping @ragdollgonewild @tarayqueen @manilenya Thank you  I owe you my sanity tonight.,4
"#commtell09 Patty Perkins, VP Desktop Video Manager of Wachovia is up next- I understand many #SharePoint opps are  happening there ",4
to be with you ,4
@GreenBaby_UK please follow so i can DM for the giveaway! ,4
"@v2black oh okay, well I did know the first band you mentioned by name, but other than that  don't know what they sound like ",4
@BenABaker Probably a player signing.  Maybe one of the rookies.  I can see it from my office ,4
I am planning with friends to go to the mall! Hope we can do it. &lt;3 ,4
@lilkup it's a relief. Conflict exhausts me ,4
@YouLuvMe sure............. bighead ,4
twitter virginity broken ,4
job interview...here we go. ,4
Back on the job with some coffee thanks to @chimolschimols ,4
@Piewacket1 good   sometimes a shot attention span could be good tho ;P  don't you agree   letting bright light flow over pie and self,4
new tatoo  love you megggiiiee,4
guilty pleasure - yikes  i wish i could afford this shiz http://tinyurl.com/kqztg5,4
@hillsmarket Sweet.  Thanks for posting that.  And for letting us know ,4
"@tonyhawk Yess! Good choice of laptop there, typing on a replica myself ",4
lol. i just realized my room has a color theme. green is definitely growing in on me. go green! hahaha. i still love purple though! ,4
"Good morning Chicago, I love this city! ",4
@dfinchalicious  It ends up like that when good and bad collide ,4
"@ost8doc no, I am photographing them!! ",4
@NickkkJonasss I like Poison Ivy the best ,4
"@David_Wylie  You could have been born as an Emporer Penguin. Minus 200, carrying your kids on your feet. no food, water...Quit whining ",4
@extrabaggs on @KNBR right now!! Yay!! I LOVE reading his blog  I wish I knew what he looked like so I could say hi to him at the park lol,4
"Srsly now, I'm heading to my bed now. Goodnight Twitterverse! ",4
10.40 start and 12.30 finish tomorrow! yesssss. &lt;3 college  x,4
@alexandervelky that's polite version - i only heard &quot;look much better on my bedroom floor&quot; how nice that you would hang it up for her ,4
@spindeezy for now on ur Queen Spindeezy ,4
"@DrWestGRACE yet, why can't I feel sorry for you?  LOL.  Seriously tho, safe travels ",4
"new to the twitta, someone help. ",4
"@Sky_1995 sorryyy. i gotta go now, my mom want to go to this computer. i'll talk to u some other time ",4
What a pretty day  &quot;Just smile&quot;,4
Good morning everyone! I hope you take some time to be outside &amp; soak in the beautiful morning before starting work. ,4
"just woke up, might watch a chick flick later. lol ",4
@minglebar thanks for checking on it ,4
"@mkvlln Mr president, your tweets get cut off, i cant read everything. send it in an email? thanks love. ",4
@CatyFairy revolta follower hj? ,4
@borededup no job actually.  but there have been plenty of odd jobs to get me by so far. i'll be your screen cleaning intern. ,4
@Common_Pigeon You're quite welcome. ,4
What has happened to the world...I'm actually doing chores and nobody told me to do them!!!  so proud! Lol,4
want FREE Apple products? iPhone 3G S macbook pro air iPod touch nano imac? click here! http://apple.freebiejeebies.co.uk/45615 ,4
"sick, sick, sick today, but still fingers crossed for eBay job! Send good thoughts ",4
Getting ready to go out   I have to go to mac to buy brushes,4
loves visitors so if you are goin to the Aerosmith concert you should hit me up!! ,4
"Nice out, but If I am going to leave here at 6am for a hike, I probably should at some point, pack for tomorrow! ",4
@WillaRyan At least trees are being spared. ,4
i'm following 69 people. ;D how many people are YOU following? ,4
taking a twit break...a lil blown about my boss...but i still have a job!  God is good,4
http://twitpic.com/7joyo - this is how i feel today  Just a little imagery for everyone! lol,4
"has a day long date with God today, no phones allowed.  the world can rage tomorrow; but today, i am safe.",4
"@ritasummerstar that too.  Apparently, they are out there - but in hiding I suspect  ",4
"@kazzc22 no probs kazz hun,i think theres a new one going on now celebrity twitterer or summat? lol dunno?i just voted misha anyways ",4
@AlanHChin Thanks Alan! I need all the fundraising support I can get for my documentary - plus the shirts are cool too ,4
